feature,ks_stat,ks_pvalue,metric
Tela 52_part_8,0.8305084745762712,1.9601471382856913e-37,KS
Tela 53_part_1,0.06722689075630252,0.9619000851028706,KS
Tela 53_part_2,0.13445378151260504,0.28895730398162656,KS
Tela 54_part_1,0.011204481792717087,1.0,KS
Tela 54_part_2,0.5918435170678441,3.360308588562412e-17,KS
Tela 54_part_3,0.5254237288135594,1.8368407183301075e-13,KS
Tela 54_part_4,0.4068271376347149,4.6802258389913155e-08,KS
Tela 54_part_5,0.6069885581351184,3.327228977097373e-18,KS
Tela 54_part_6,0.7380714997863552,4.9533088303732405e-28,KS
Tela 54_part_7,0.519963917770498,3.487393788529418e-13,KS
Tela 54_part_8,0.9266011489341499,3.542364931247503e-51,KS
Tela 57_part_1,0.036414565826330535,0.9999983882476269,KS
Tela 57_part_2,0.747614299957271,5.665702588450841e-29,KS
Tela 57_part_3,0.7627118644067796,2.3796953923798214e-30,KS
Tela 57_part_4,0.7429615914162275,1.5607169651604968e-28,KS
Tela 57_part_5,0.711864406779661,7.288000176216658e-26,KS
Tela 57_part_6,0.6440677966101694,1.0276988291273622e-20,KS
Tela 57_part_7,0.9124531168399563,1.0410975554305275e-48,KS
Tela 57_part_8,0.864406779661017,1.2691741285564532e-41,KS
Tela 57_part_9,0.8334520248777477,9.1760728262546e-38,KS
Tela 57_part_10,0.8813559322033898,6.124803399288746e-44,KS
Tela 57_part_11,0.9830508474576272,5.127828158974268e-65,KS
Tela 57_part_12,0.8305084745762712,1.9601471382856913e-37,KS
Tela 57_part_13,0.7796610169491526,5.470652171482141e-32,KS
Tela 57_part_14,0.7288135593220338,2.7127278976786937e-27,KS
Tela 57_part_15,0.7457627118644068,8.703462463931697e-29,KS
Tela 57_part_16,0.9495798319327731,1.0189408168708896e-55,KS
Tela 57_part_17,0.810758201585719,3.267327241780771e-35,KS
Tela 58_part_1,0.011204481792717087,1.0,KS
Tela 58_part_2,0.5650667046479608,1.1453897815537954e-15,KS
Tela 58_part_3,0.39101742391872,1.7916560107117738e-07,KS
Tela 58_part_4,0.42026302046242225,1.4177333344454839e-08,KS
Tela 58_part_5,0.5423728813559322,2.2297273320075903e-14,KS
Tela 58_part_6,0.3935336846603048,1.4410902619785676e-07,KS
Tela 58_part_7,0.5254237288135594,1.8368407183301075e-13,KS
Tela 58_part_8,0.5879029577932868,5.0392696182720906e-17,KS
Tela 59_part_1,0.10364145658263306,0.605109451746599,KS
Tela 59_part_2,0.06162464985994398,0.9828447539508647,KS
Tela 60_part_1,0.0700280112044818,0.947158589242729,KS
Tela 60_part_2,0.0,1.0,KS
Tela 60_part_3,0.0,1.0,KS
Tela 60_part_4,0.12044817927170869,0.41675305547689107,KS
Tela 60_part_5,0.13165266106442577,0.31205810786944493,KS
Tela 60_part_6,0.06162464985994398,0.9828447539508647,KS
Tela 60_part_7,0.036414565826330535,0.9999983882476269,KS
Tela 62_part_1,0.07282913165266107,0.9294751844653104,KS
Tela 62_part_2,0.6440677966101694,1.0276988291273622e-20,KS
Tela 62_part_3,0.8899017234012249,3.637084782104686e-45,KS
Tela 62_part_4,0.711864406779661,7.288000176216658e-26,KS
Tela 62_part_5,0.7796610169491526,5.470652171482141e-32,KS
Tela 62_part_6,0.7429615914162275,1.5607169651604968e-28,KS
Tela 62_part_7,0.5084745762711864,1.3875980063014982e-12,KS
Tela 62_part_8,0.5541470825618383,4.897062350781982e-15,KS
Tela 62_part_9,0.7966101694915254,1.0404484043487878e-33,KS
Tela 62_part_10,0.6949152542372882,1.7042040353646674e-24,KS
Tela 62_part_11,0.8277073541280919,4.156580828989629e-37,KS
Tela 62_part_12,0.9407491810283436,6.575421401545264e-54,KS
Tela 62_part_13,0.9266011489341499,3.542364931247503e-51,KS
Tela 63_part_1,0.1400560224089636,0.2464561062732691,KS
Tela 63_part_2,0.8616056592128377,2.976586172710215e-41,KS
Tela 63_part_3,0.8135593220338984,1.6051224239681133e-35,KS
Tela 63_part_4,0.7457627118644068,8.703462463931697e-29,KS
Tela 63_part_5,0.847457627118644,1.8370322676659778e-39,KS
Tela 63_part_6,0.836253145325927,4.263530115521141e-38,KS
Tela 63_part_7,0.7966101694915254,1.0404484043487878e-33,KS
Tela 63_part_8,0.6610169491525424,6.350512533334905e-22,KS
Tela 63_part_9,0.6440677966101694,1.0276988291273622e-20,KS
Tela 63_part_10,0.7599107439586004,4.386405662880807e-30,KS
Tela 63_part_11,0.7796610169491526,5.470652171482141e-32,KS
Tela 63_part_12,0.8616056592128377,2.976586172710215e-41,KS
Tela 63_part_13,0.5425153112092295,2.161445081569529e-14,KS
Tela 64_part_1,0.13445378151260504,0.28895730398162656,KS
Tela 64_part_2,0.8135593220338984,1.6051224239681133e-35,KS
Tela 64_part_3,0.7627118644067796,2.3796953923798214e-30,KS
Tela 64_part_4,0.7599107439586004,4.386405662880807e-30,KS
Tela 64_part_5,0.9096519963917771,3.056439551675209e-48,KS
Tela 64_part_6,0.7840288657836015,2.0796468670014237e-32,KS
Tela 64_part_7,0.7910079285951669,3.985355063536055e-33,KS
Tela 64_part_8,0.6440677966101694,1.0276988291273622e-20,KS
Tela 64_part_9,0.711864406779661,7.288000176216658e-26,KS
Tela 64_part_10,0.5453164316574087,1.515325595620455e-14,KS
Tela 64_part_11,0.8813559322033898,6.124803399288746e-44,KS
Tela 64_part_12,0.6779661016949152,3.4977489494707947e-23,KS
Tela 64_part_13,0.6582158287043631,1.0176292728232256e-21,KS
Tela 65_part_1,0.12885154061624648,0.3364011248879548,KS
Tela 65_part_2,0.7571096235104211,8.047034469051061e-30,KS
Tela 65_part_3,0.8871006029530456,9.441600272368212e-45,KS
Tela 65_part_4,0.5423728813559322,2.2297273320075903e-14,KS
Tela 65_part_5,0.7712576556046147,3.6906441502495986e-31,KS
Tela 65_part_6,0.7768598965009733,1.039036653376603e-31,KS
Tela 65_part_7,0.810758201585719,3.267327241780771e-35,KS
Tela 65_part_8,0.7796610169491526,5.470652171482141e-32,KS
Tela 65_part_9,0.6582158287043631,1.0176292728232256e-21,KS
Tela 65_part_10,0.864406779661017,1.2691741285564532e-41,KS
Tela 65_part_11,0.8813559322033898,6.124803399288746e-44,KS
Tela 65_part_12,0.8813559322033898,6.124803399288746e-44,KS
Tela 65_part_13,0.7429615914162275,1.5607169651604968e-28,KS
Tela 66_part_1,0.06722689075630252,0.9619000851028706,KS
Tela 66_part_2,0.7768598965009733,1.039036653376603e-31,KS
Tela 66_part_3,0.935146940131985,8.852056086245969e-53,KS
Tela 66_part_4,0.7260124388738546,4.742031915812065e-27,KS
Tela 66_part_5,0.9576983335707164,1.1414399463161309e-57,KS
Tela 66_part_6,0.8418553862222855,8.993427093770763e-39,KS
Tela 66_part_7,0.7288135593220338,2.7127278976786937e-27,KS
Tela 66_part_8,0.7966101694915254,1.0404484043487878e-33,KS
Tela 66_part_9,0.6610169491525424,6.350512533334905e-22,KS
Tela 66_part_10,0.8456535156435455,3.8074450453786324e-39,KS
Tela 66_part_11,0.9152542372881356,3.48089338814859e-49,KS
Tela 66_part_12,0.711864406779661,7.288000176216658e-26,KS
Tela 66_part_13,0.94369273132982,1.708767531955709e-54,KS
Tela 66_part_14,0.7457627118644068,8.703462463931697e-29,KS
Tela 66_part_15,0.8983050847457628,1.9154576808529224e-46,KS
Tela 66_part_16,0.5395717609077529,3.1695481145676974e-14,KS
Tela 66_part_17,0.8983050847457628,1.9154576808529224e-46,KS
Tela 66_part_18,0.6440677966101694,1.0276988291273622e-20,KS
Tela 66_part_19,0.6779661016949152,3.4977489494707947e-23,KS
Tela 66_part_20,0.711864406779661,7.288000176216658e-26,KS
Tela 66_part_21,0.8927028438494041,1.3825379277077394e-45,KS
Tela 66_part_22,0.559322033898305,2.4771856434250892e-15,KS
Tela 66_part_23,0.9238000284859706,1.152670849070564e-50,KS
Tela 66_part_24,0.809238949817215,5.345009032966941e-35,KS
Tela 66_part_25,0.7796610169491526,5.470652171482141e-32,KS
Tela 66_part_26,0.8532022978682998,3.6277904311596543e-40,KS
Tela 66_part_27,0.49727009447846937,4.98430523652105e-12,KS
Tela 66_part_28,0.7841712956368988,1.7322434398760816e-32,KS
Tela 66_part_29,0.5423728813559322,2.2297273320075903e-14,KS
Tela 66_part_30,0.8446565066704648,4.081397086745505e-39,KS
Tela 66_part_31,0.7505578502587475,2.8339255230672154e-29,KS
Tela 66_part_32,0.8955039642975834,5.183171029930746e-46,KS
Tela 66_part_33,0.9018183544604282,6.805312914297321e-47,KS
Tela 66_part_34,0.7599107439586004,4.386405662880807e-30,KS
Tela 66_part_35,0.711864406779661,7.288000176216658e-26,KS
Tela 66_part_36,0.9186250771495039,1.1351673292268174e-49,KS
Tela 66_part_37,0.6440677966101694,1.0276988291273622e-20,KS
Tela 66_part_38,0.576271186440678,2.5139622940471165e-16,KS
Tela 66_part_39,0.8814983620566871,6.124803399288742e-44,KS
Tela 66_part_40,0.6610169491525424,6.350512533334905e-22,KS
Tela 66_part_41,0.907563025210084,7.166492403274737e-48,KS
Tela 66_part_42,0.7938090490433461,2.042125704971217e-33,KS
Tela 66_part_43,0.6440677966101694,1.0276988291273622e-20,KS
Tela 66_part_44,0.9099368560983716,3.0564383224834707e-48,KS
Tela 66_part_45,0.7938090490433461,2.042125704971217e-33,KS
Tela 66_part_46,0.9327731092436975,2.9085380352234184e-52,KS
Tela 66_part_47,0.7966101694915254,1.0404484043487878e-33,KS
Tela 66_part_48,0.7288135593220338,2.7127278976786937e-27,KS
Tela 66_part_49,0.8305084745762712,1.9601471382856913e-37,KS
Tela 66_part_50,0.7627118644067796,2.3796953923798214e-30,KS
Tela 66_part_51,0.810758201585719,3.267327241780771e-35,KS
Tela 66_part_52,0.795375777429616,1.267170907295542e-33,KS
Tela 66_part_53,0.5932203389830508,2.325811132991905e-17,KS
Tela 66_part_54,0.8616056592128377,2.976586172710215e-41,KS
Tela 66_part_55,0.7429615914162275,1.5607169651604968e-28,KS
Tela 66_part_56,0.963300574467075,4.416861706678462e-59,KS
Tela 66_part_57,0.8135593220338984,1.6051224239681133e-35,KS
Tela 66_part_58,0.882068081469876,6.082045026849494e-44,KS
Tela 66_part_59,0.6949152542372882,1.7042040353646674e-24,KS
Tela 66_part_60,0.5423728813559322,2.2297273320075903e-14,KS
Tela 66_part_61,0.7966101694915254,1.0404484043487878e-33,KS
Tela 66_part_62,0.810758201585719,3.267327241780771e-35,KS
Tela 66_part_63,0.8135593220338984,1.6051224239681133e-35,KS
Tela 66_part_64,0.847457627118644,1.8370322676659778e-39,KS
Tela 66_part_65,0.847457627118644,1.8370322676659778e-39,KS
Tela 66_part_66,0.7627118644067796,2.3796953923798214e-30,KS
Tela 66_part_67,0.8455110857902483,4.0370638227965214e-39,KS
Tela 66_part_68,0.6779661016949152,3.4977489494707947e-23,KS
Tela 66_part_69,0.9040497554954185,2.4996042443409105e-47,KS
Tela 66_part_70,0.8927028438494041,1.3825379277077394e-45,KS
Tela 66_part_71,0.7796610169491526,5.470652171482141e-32,KS
Tela 69_part_1,0.12324929971988796,0.3887751682289372,KS
Tela 69_part_2,0.559322033898305,2.4771856434250892e-15,KS
Tela 69_part_3,0.6101694915254238,1.9568851177370332e-18,KS
Tela 69_part_4,0.6440677966101694,1.0276988291273622e-20,KS
Tela 69_part_5,0.6271186440677966,1.4926473726629626e-19,KS
Tela 69_part_6,0.6639604994540189,3.947953009726612e-22,KS
Tela 69_part_7,0.5932203389830508,2.325811132991905e-17,KS
Tela 69_part_8,0.810758201585719,3.267327241780771e-35,KS
Tela 69_part_9,0.5423728813559322,2.2297273320075903e-14,KS
Tela 69_part_10,0.6779661016949152,3.4977489494707947e-23,KS
Tela 69_part_11,0.8446565066704648,4.081397086745505e-39,KS
Tela 70_part_1,0.06442577030812324,0.973742456265589,KS
Tela 70_part_2,0.711864406779661,7.288000176216658e-26,KS
Tela 70_part_3,0.5708113753976167,5.27984027094341e-16,KS
Tela 70_part_4,0.5880453876465841,5.0268370269610636e-17,KS
Tela 70_part_5,0.5084745762711864,1.3875980063014982e-12,KS
Tela 70_part_6,0.6987133836585482,1.0170019309952817e-24,KS
Tela 70_part_7,0.7938090490433461,2.042125704971217e-33,KS
Tela 70_part_8,0.864406779661017,1.2691741285564532e-41,KS
Tela 70_part_9,0.580639035275127,1.621997236812665e-16,KS
Tela 71_part_1,0.07282913165266107,0.9294751844653104,KS
Tela 71_part_2,0.9663865546218487,7.94954975037199e-60,KS
Tela 71_part_3,0.8319327731092437,1.065161832655665e-37,KS
Tela 71_part_4,0.9663865546218487,7.94954975037199e-60,KS
Tela 71_part_5,0.969187675070028,1.3434512592911663e-60,KS
Tela 71_part_6,0.9747899159663865,3.059385191315576e-62,KS
Tela 71_part_7,0.9859943977591037,4.73335972486684e-66,KS
Tela 71_part_8,0.9747899159663865,3.059385191315576e-62,KS
Tela 71_part_9,0.9859943977591037,4.73335972486684e-66,KS
Tela 71_part_10,0.9663865546218487,7.94954975037199e-60,KS
Tela 71_part_11,0.9859943977591037,4.73335972486684e-66,KS
Tela 71_part_12,0.9915966386554622,2.3478966889220434e-68,KS
Tela 71_part_13,0.865546218487395,7.789408495213876e-42,KS
Tela 71_part_14,0.9831932773109243,5.127806368605742e-65,KS
Tela 71_part_15,0.9019607843137255,5.454155618834032e-47,KS
Tela 71_part_16,0.9803921568627451,4.8347910346570476e-64,KS
Tela 71_part_17,0.9971988795518207,3.7248493213993285e-71,KS
Tela 71_part_18,0.9719887955182073,2.1110269267094114e-61,KS
Tela 71_part_19,0.6918767507002801,2.848909508687442e-24,KS
Tela 71_part_20,0.9607843137254902,2.2968077976570198e-58,KS
Tela 71_part_21,0.8907563025210085,2.626534556290687e-45,KS
Tela 71_part_22,0.9467787114845938,4.189602237034185e-55,KS
Tela 71_part_23,0.9131652661064426,8.781081315128568e-49,KS
Tela 71_part_24,0.9187675070028011,9.960800293148548e-50,KS
Tela 71_part_25,0.988795518207283,3.697937285052218e-67,KS
Tela 71_part_26,0.957983193277311,1.1335800139844726e-57,KS
Tela 72_part_1,0.05322128851540616,0.996897699136649,KS
Tela 72_part_2,0.5423728813559322,2.2297273320075903e-14,KS
Tela 72_part_3,0.6949152542372882,1.7042040353646674e-24,KS
Tela 72_part_4,0.6027631391539666,6.675428600321904e-18,KS
Tela 72_part_5,0.6101694915254238,1.9568851177370332e-18,KS
Tela 72_part_6,0.6779661016949152,3.4977489494707947e-23,KS
Tela 72_part_7,0.6248872430328063,2.287138407115188e-19,KS
Tela 72_part_8,0.576271186440678,2.5139622940471165e-16,KS
Tela 73_part_1,0.12885154061624648,0.3364011248879548,KS
Tela 73_part_2,0.0784313725490196,0.8856543527035187,KS
Tela 76_part_1,0.05322128851540616,0.996897699136649,KS
Tela 76_part_2,0.8785548117552106,1.5318728703908722e-43,KS
Tela 77_part_1,0.01680672268907563,1.0,KS
Tela 77_part_2,0.5600341831647914,2.332681439711308e-15,KS
__summary_corr_gap__,,,corr_gap_fro
__summary_c2st_auc__,0.550925925925926,,c2st_auc
__privacy_nn_mean__,2.411649952624358,,privacy_nn_mean
__privacy_nn_std__,1.34800306243152,,privacy_nn_std
