feature,ks_stat,ks_pvalue,metric
Tela 31_part_6,0.7878787878787878,1.8786871341905147e-20,KS
Tela 31_part_7,0.5757575757575758,3.9859862841607837e-10,KS
Tela 32_part_1,0.7266666666666667,7.901760537052368e-17,KS
Tela 32_part_2,0.5422222222222223,5.877691395491688e-09,KS
Tela 32_part_3,0.45111111111111113,3.2195264366036275e-06,KS
Tela 33_part_1,0.9666666666666667,1.5630120041019006e-39,KS
Tela 33_part_2,1.0,1.4296799207346103e-51,KS
Tela 33_part_3,1.0,1.4296799207346103e-51,KS
Tela 33_part_4,1.0,1.4296799207346103e-51,KS
Tela 33_part_5,1.0,1.4296799207346103e-51,KS
Tela 41_part_1,0.5311111111111111,1.3731289601749706e-08,KS
Tela 41_part_2,0.9393939393939394,1.2586284956666806e-34,KS
Tela 41_part_3,0.6666666666666666,7.450596404172304e-14,KS
Tela 41_part_4,0.6060606060606061,2.8221502424580517e-11,KS
Tela 41_part_5,0.7878787878787878,1.8786871341905147e-20,KS
Tela 41_part_6,0.6060606060606061,2.8221502424580517e-11,KS
Tela 41_part_7,0.6666666666666666,7.450596404172304e-14,KS
Tela 41_part_8,0.5757575757575758,3.9859862841607837e-10,KS
Tela 42_part_1,0.6,4.806961855377566e-11,KS
Tela 42_part_2,0.6363636363636364,1.6232719332776335e-12,KS
Tela 42_part_3,0.696969696969697,2.6689228919614713e-15,KS
Tela 42_part_4,0.7575757575757576,1.4193295717345203e-18,KS
Tela 42_part_5,0.9090909090909091,9.30420857930324e-31,KS
Tela 43_part_1,0.9511111111111111,1.859851366629176e-36,KS
Tela 43_part_2,0.7272727272727273,7.249351126533497e-17,KS
Tela 43_part_3,1.0,1.4296799207346103e-51,KS
Tela 43_part_4,0.6363636363636364,1.6232719332776335e-12,KS
Tela 43_part_5,0.7272727272727273,7.249351126533497e-17,KS
Tela 43_part_6,0.8787878787878788,1.6679717016014776e-27,KS
Tela 43_part_7,0.9393939393939394,1.2586284956666806e-34,KS
Tela 43_part_8,0.7272727272727273,7.249351126533497e-17,KS
Tela 43_part_9,0.7878787878787878,1.8786871341905147e-20,KS
Tela 43_part_10,0.9696969696969697,1.4549313739407758e-40,KS
Tela 43_part_11,0.9393939393939394,1.2586284956666806e-34,KS
Tela 43_part_12,0.7575757575757576,1.4193295717345203e-18,KS
Tela 43_part_13,0.9696969696969697,1.4549313739407758e-40,KS
Tela 43_part_14,0.9090909090909091,9.30420857930324e-31,KS
Tela 43_part_15,0.8484848484848485,8.580641672051547e-25,KS
Tela 43_part_16,0.9393939393939394,1.2586284956666806e-34,KS
Tela 43_part_17,1.0,1.4296799207346103e-51,KS
Tela 43_part_18,0.8787878787878788,1.6679717016014776e-27,KS
Tela 43_part_19,1.0,1.4296799207346103e-51,KS
Tela 43_part_20,0.7272727272727273,7.249351126533497e-17,KS
Tela 44_part_1,0.9911111111111112,9.442321036491748e-47,KS
Tela 44_part_2,0.6363636363636364,1.6232719332776335e-12,KS
Tela 44_part_3,0.7272727272727273,7.249351126533497e-17,KS
Tela 44_part_4,0.5454545454545454,4.644716666247117e-09,KS
Tela 44_part_5,0.5454545454545454,4.644716666247117e-09,KS
Tela 44_part_6,0.7878787878787878,1.8786871341905147e-20,KS
Tela 44_part_7,0.5454545454545454,4.644716666247117e-09,KS
Tela 47_part_1,0.46,1.8531101709672326e-06,KS
Tela 47_part_2,0.9696969696969697,1.4549313739407758e-40,KS
Tela 48_part_1,0.7666666666666667,4.2073186357411847e-19,KS
Tela 48_part_2,0.5454545454545454,4.644716666247117e-09,KS
Tela 49_part_1,0.15333333333333332,0.4208991365046058,KS
Tela 49_part_2,0.8787878787878788,1.6679717016014776e-27,KS
Tela 49_part_3,0.9090909090909091,9.30420857930324e-31,KS
Tela 49_part_4,0.7272727272727273,7.249351126533497e-17,KS
Tela 49_part_5,0.8787878787878788,1.6679717016014776e-27,KS
Tela 49_part_6,0.7575757575757576,1.4193295717345203e-18,KS
Tela 49_part_7,0.9090909090909091,9.30420857930324e-31,KS
Tela 49_part_8,0.9393939393939394,1.2586284956666806e-34,KS
Tela 50_part_1,0.9777777777777777,2.7411750405811526e-42,KS
Tela 50_part_2,0.7878787878787878,1.8786871341905147e-20,KS
Tela 50_part_3,0.7272727272727273,7.249351126533497e-17,KS
Tela 50_part_4,0.6363636363636364,1.6232719332776335e-12,KS
Tela 50_part_5,0.6666666666666666,7.450596404172304e-14,KS
Tela 50_part_6,0.6363636363636364,1.6232719332776335e-12,KS
Tela 50_part_7,0.6666666666666666,7.450596404172304e-14,KS
Tela 50_part_8,0.9090909090909091,9.30420857930324e-31,KS
Tela 51_part_1,0.8444444444444444,1.9437350487801773e-24,KS
Tela 51_part_2,0.5757575757575758,3.9859862841607837e-10,KS
Tela 52_part_1,0.9977777777777778,4.8609117304976855e-50,KS
Tela 52_part_2,0.9393939393939394,1.2586284956666806e-34,KS
Tela 52_part_3,0.7575757575757576,1.4193295717345203e-18,KS
Tela 52_part_4,1.0,1.4296799207346103e-51,KS
Tela 52_part_5,0.696969696969697,2.6689228919614713e-15,KS
Tela 52_part_6,0.7575757575757576,1.4193295717345203e-18,KS
Tela 52_part_7,0.696969696969697,2.6689228919614713e-15,KS
Tela 52_part_8,0.8181818181818182,1.6402384251681642e-22,KS
Tela 53_part_1,0.5822222222222222,2.2696783397045582e-10,KS
Tela 53_part_2,0.8622222222222222,6.659394428028694e-26,KS
Tela 54_part_1,0.7133333333333334,3.98691307308549e-16,KS
Tela 54_part_2,0.7272727272727273,7.249351126533497e-17,KS
Tela 54_part_3,0.5454545454545454,4.644716666247117e-09,KS
Tela 54_part_4,0.7575757575757576,1.4193295717345203e-18,KS
Tela 54_part_5,0.8765656565656565,2.698743794158505e-27,KS
Tela 54_part_6,0.7878787878787878,1.8786871341905147e-20,KS
Tela 54_part_7,0.5151515151515151,4.526550005557158e-08,KS
Tela 54_part_8,0.9090909090909091,9.30420857930324e-31,KS
Tela 57_part_1,0.8511111111111112,5.6661568141951075e-25,KS
Tela 57_part_2,0.9393939393939394,1.2586284956666806e-34,KS
Tela 57_part_3,0.696969696969697,2.6689228919614713e-15,KS
Tela 57_part_4,0.6666666666666666,7.450596404172304e-14,KS
Tela 57_part_5,0.7878787878787878,1.8786871341905147e-20,KS
Tela 57_part_6,0.7272727272727273,7.249351126533497e-17,KS
Tela 57_part_7,0.9090909090909091,9.30420857930324e-31,KS
Tela 57_part_8,0.9090909090909091,9.30420857930324e-31,KS
Tela 57_part_9,0.8787878787878788,1.6679717016014776e-27,KS
Tela 57_part_10,0.8787878787878788,1.6679717016014776e-27,KS
Tela 57_part_11,0.9696969696969697,1.4549313739407758e-40,KS
Tela 57_part_12,0.8484848484848485,8.580641672051547e-25,KS
Tela 57_part_13,0.7272727272727273,7.249351126533497e-17,KS
Tela 57_part_14,0.8181818181818182,1.6402384251681642e-22,KS
Tela 57_part_15,0.6666666666666666,7.450596404172304e-14,KS
Tela 57_part_16,1.0,1.4296799207346103e-51,KS
Tela 57_part_17,0.8181818181818182,1.6402384251681642e-22,KS
Tela 58_part_1,0.4622222222222222,1.6108089635528894e-06,KS
Tela 58_part_2,0.5454545454545454,4.644716666247117e-09,KS
Tela 58_part_3,0.9393939393939394,1.2586284956666806e-34,KS
Tela 58_part_4,0.696969696969697,2.6689228919614713e-15,KS
Tela 58_part_5,0.696969696969697,2.6689228919614713e-15,KS
Tela 58_part_6,0.7575757575757576,1.4193295717345203e-18,KS
Tela 58_part_7,0.5151515151515151,4.526550005557158e-08,KS
Tela 58_part_8,0.6060606060606061,2.8221502424580517e-11,KS
Tela 59_part_1,0.9977777777777778,4.8609117304976855e-50,KS
Tela 59_part_2,0.1711111111111111,0.2928692257979978,KS
Tela 60_part_1,0.44,6.306313734837791e-06,KS
Tela 60_part_2,0.9955555555555555,8.506595528370945e-49,KS
Tela 60_part_3,0.38666666666666666,0.00012112104510170772,KS
Tela 60_part_4,0.6755555555555556,2.8882128562269503e-14,KS
Tela 60_part_5,0.7311111111111112,4.5458495624263003e-17,KS
Tela 60_part_6,0.7466666666666667,6.212935107886996e-18,KS
Tela 60_part_7,0.7666666666666667,4.2073186357411847e-19,KS
Tela 62_part_1,0.4066666666666667,4.211215995651014e-05,KS
Tela 62_part_2,0.6666666666666666,7.450596404172304e-14,KS
Tela 62_part_3,0.9090909090909091,9.30420857930324e-31,KS
Tela 62_part_4,0.7272727272727273,7.249351126533497e-17,KS
Tela 62_part_5,0.8181818181818182,1.6402384251681642e-22,KS
Tela 62_part_6,0.7272727272727273,7.249351126533497e-17,KS
Tela 62_part_7,0.5454545454545454,4.644716666247117e-09,KS
Tela 62_part_8,0.6060606060606061,2.8221502424580517e-11,KS
Tela 62_part_9,0.7878787878787878,1.8786871341905147e-20,KS
Tela 62_part_10,0.6666666666666666,7.450596404172304e-14,KS
Tela 62_part_11,0.8484848484848485,8.580641672051547e-25,KS
Tela 62_part_12,0.9393939393939394,1.2586284956666806e-34,KS
Tela 62_part_13,0.8787878787878788,1.6679717016014776e-27,KS
Tela 63_part_1,0.8088888888888889,8.102668388375564e-22,KS
Tela 63_part_2,0.8787878787878788,1.6679717016014776e-27,KS
Tela 63_part_3,0.7878787878787878,1.8786871341905147e-20,KS
Tela 63_part_4,0.7575757575757576,1.4193295717345203e-18,KS
Tela 63_part_5,0.8787878787878788,1.6679717016014776e-27,KS
Tela 63_part_6,0.8787878787878788,1.6679717016014776e-27,KS
Tela 63_part_7,0.8181818181818182,1.6402384251681642e-22,KS
Tela 63_part_8,0.6363636363636364,1.6232719332776335e-12,KS
Tela 63_part_9,0.6060606060606061,2.8221502424580517e-11,KS
Tela 63_part_10,0.696969696969697,2.6689228919614713e-15,KS
Tela 63_part_11,0.8181818181818182,1.6402384251681642e-22,KS
Tela 63_part_12,0.8484848484848485,8.580641672051547e-25,KS
Tela 63_part_13,0.5454545454545454,4.644716666247117e-09,KS
Tela 64_part_1,0.7777777777777778,8.789936269088998e-20,KS
Tela 64_part_2,0.8787878787878788,1.6679717016014776e-27,KS
Tela 64_part_3,0.696969696969697,2.6689228919614713e-15,KS
Tela 64_part_4,0.7272727272727273,7.249351126533497e-17,KS
Tela 64_part_5,0.8787878787878788,1.6679717016014776e-27,KS
Tela 64_part_6,0.9393939393939394,1.2586284956666806e-34,KS
Tela 64_part_7,0.8787878787878788,1.6679717016014776e-27,KS
Tela 64_part_8,0.6060606060606061,2.8221502424580517e-11,KS
Tela 64_part_9,0.7272727272727273,7.249351126533497e-17,KS
Tela 64_part_10,0.5757575757575758,3.9859862841607837e-10,KS
Tela 64_part_11,0.9393939393939394,1.2586284956666806e-34,KS
Tela 64_part_12,0.6363636363636364,1.6232719332776335e-12,KS
Tela 64_part_13,0.6363636363636364,1.6232719332776335e-12,KS
Tela 65_part_1,0.6133333333333333,1.4340831742463646e-11,KS
Tela 65_part_2,0.696969696969697,2.6689228919614713e-15,KS
Tela 65_part_3,0.9090909090909091,9.30420857930324e-31,KS
Tela 65_part_4,0.5454545454545454,4.644716666247117e-09,KS
Tela 65_part_5,0.8181818181818182,1.6402384251681642e-22,KS
Tela 65_part_6,0.7575757575757576,1.4193295717345203e-18,KS
Tela 65_part_7,0.7878787878787878,1.8786871341905147e-20,KS
Tela 65_part_8,0.8181818181818182,1.6402384251681642e-22,KS
Tela 65_part_9,0.6666666666666666,7.450596404172304e-14,KS
Tela 65_part_10,0.8181818181818182,1.6402384251681642e-22,KS
Tela 65_part_11,0.8787878787878788,1.6679717016014776e-27,KS
Tela 65_part_12,0.8484848484848485,8.580641672051547e-25,KS
Tela 65_part_13,0.7878787878787878,1.8786871341905147e-20,KS
Tela 66_part_1,0.6288888888888889,3.322270174605118e-12,KS
Tela 66_part_2,0.7878787878787878,1.8786871341905147e-20,KS
Tela 66_part_3,0.9393939393939394,1.2586284956666806e-34,KS
Tela 66_part_4,0.696969696969697,2.6689228919614713e-15,KS
Tela 66_part_5,0.9393939393939394,1.2586284956666806e-34,KS
Tela 66_part_6,0.7878787878787878,1.8786871341905147e-20,KS
Tela 66_part_7,0.7575757575757576,1.4193295717345203e-18,KS
Tela 66_part_8,0.7272727272727273,7.249351126533497e-17,KS
Tela 66_part_9,0.6666666666666666,7.450596404172304e-14,KS
Tela 66_part_10,0.9393939393939394,1.2586284956666806e-34,KS
Tela 66_part_11,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_12,0.7272727272727273,7.249351126533497e-17,KS
Tela 66_part_13,0.9393939393939394,1.2586284956666806e-34,KS
Tela 66_part_14,0.7878787878787878,1.8786871341905147e-20,KS
Tela 66_part_15,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_16,0.5454545454545454,4.644716666247117e-09,KS
Tela 66_part_17,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_18,0.6060606060606061,2.8221502424580517e-11,KS
Tela 66_part_19,0.696969696969697,2.6689228919614713e-15,KS
Tela 66_part_20,0.7272727272727273,7.249351126533497e-17,KS
Tela 66_part_21,0.8484848484848485,8.580641672051547e-25,KS
Tela 66_part_22,0.5454545454545454,4.644716666247117e-09,KS
Tela 66_part_23,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_24,0.9393939393939394,1.2586284956666806e-34,KS
Tela 66_part_25,0.7575757575757576,1.4193295717345203e-18,KS
Tela 66_part_26,0.8484848484848485,8.580641672051547e-25,KS
Tela 66_part_27,0.5454545454545454,4.644716666247117e-09,KS
Tela 66_part_28,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_29,0.5757575757575758,3.9859862841607837e-10,KS
Tela 66_part_30,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_31,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_32,0.9393939393939394,1.2586284956666806e-34,KS
Tela 66_part_33,1.0,1.4296799207346103e-51,KS
Tela 66_part_34,0.7575757575757576,1.4193295717345203e-18,KS
Tela 66_part_35,0.696969696969697,2.6689228919614713e-15,KS
Tela 66_part_36,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_37,0.696969696969697,2.6689228919614713e-15,KS
Tela 66_part_38,0.5757575757575758,3.9859862841607837e-10,KS
Tela 66_part_39,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_40,0.7272727272727273,7.249351126533497e-17,KS
Tela 66_part_41,1.0,1.4296799207346103e-51,KS
Tela 66_part_42,0.8484848484848485,8.580641672051547e-25,KS
Tela 66_part_43,0.6060606060606061,2.8221502424580517e-11,KS
Tela 66_part_44,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_45,0.8484848484848485,8.580641672051547e-25,KS
Tela 66_part_46,1.0,1.4296799207346103e-51,KS
Tela 66_part_47,0.7575757575757576,1.4193295717345203e-18,KS
Tela 66_part_48,0.7878787878787878,1.8786871341905147e-20,KS
Tela 66_part_49,0.8181818181818182,1.6402384251681642e-22,KS
Tela 66_part_50,0.7272727272727273,7.249351126533497e-17,KS
Tela 66_part_51,0.8484848484848485,8.580641672051547e-25,KS
Tela 66_part_52,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_53,0.5151515151515151,4.526550005557158e-08,KS
Tela 66_part_54,0.8181818181818182,1.6402384251681642e-22,KS
Tela 66_part_55,0.8181818181818182,1.6402384251681642e-22,KS
Tela 66_part_56,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_57,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_58,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_59,0.7272727272727273,7.249351126533497e-17,KS
Tela 66_part_60,0.6666666666666666,7.450596404172304e-14,KS
Tela 66_part_61,0.8181818181818182,1.6402384251681642e-22,KS
Tela 66_part_62,0.8484848484848485,8.580641672051547e-25,KS
Tela 66_part_63,0.7575757575757576,1.4193295717345203e-18,KS
Tela 66_part_64,0.8181818181818182,1.6402384251681642e-22,KS
Tela 66_part_65,0.8787878787878788,1.6679717016014776e-27,KS
Tela 66_part_66,0.8181818181818182,1.6402384251681642e-22,KS
Tela 66_part_67,0.9696969696969697,1.4549313739407758e-40,KS
Tela 66_part_68,0.6363636363636364,1.6232719332776335e-12,KS
Tela 66_part_69,0.8787878787878788,1.6679717016014776e-27,KS
Tela 66_part_70,0.9090909090909091,9.30420857930324e-31,KS
Tela 66_part_71,0.8181818181818182,1.6402384251681642e-22,KS
Tela 69_part_1,0.46444444444444444,1.3990421911192823e-06,KS
Tela 69_part_2,0.5151515151515151,4.526550005557158e-08,KS
Tela 69_part_3,0.5757575757575758,3.9859862841607837e-10,KS
Tela 69_part_4,0.6060606060606061,2.8221502424580517e-11,KS
Tela 69_part_5,0.5757575757575758,3.9859862841607837e-10,KS
Tela 69_part_6,0.7575757575757576,1.4193295717345203e-18,KS
Tela 69_part_7,0.5454545454545454,4.644716666247117e-09,KS
Tela 69_part_8,0.7878787878787878,1.8786871341905147e-20,KS
Tela 69_part_9,0.5757575757575758,3.9859862841607837e-10,KS
Tela 69_part_10,0.6363636363636364,1.6232719332776335e-12,KS
Tela 69_part_11,0.8484848484848485,8.580641672051547e-25,KS
Tela 70_part_1,0.74,1.473548637722379e-17,KS
Tela 70_part_2,0.8181818181818182,1.6402384251681642e-22,KS
Tela 70_part_3,0.5151515151515151,4.526550005557158e-08,KS
Tela 70_part_4,0.5454545454545454,4.644716666247117e-09,KS
Tela 70_part_5,0.6363636363636364,1.6232719332776335e-12,KS
Tela 70_part_6,0.7575757575757576,1.4193295717345203e-18,KS
Tela 70_part_7,0.7878787878787878,1.8786871341905147e-20,KS
Tela 70_part_8,0.8787878787878788,1.6679717016014776e-27,KS
Tela 70_part_9,0.7272727272727273,7.249351126533497e-17,KS
Tela 71_part_1,0.11777777777777777,0.7414767541326294,KS
Tela 71_part_2,1.0,1.4296799207346103e-51,KS
Tela 71_part_3,1.0,1.4296799207346103e-51,KS
Tela 71_part_4,1.0,1.4296799207346103e-51,KS
Tela 71_part_5,1.0,1.4296799207346103e-51,KS
Tela 71_part_6,1.0,1.4296799207346103e-51,KS
Tela 71_part_7,1.0,1.4296799207346103e-51,KS
Tela 71_part_8,1.0,1.4296799207346103e-51,KS
Tela 71_part_9,1.0,1.4296799207346103e-51,KS
Tela 71_part_10,1.0,1.4296799207346103e-51,KS
Tela 71_part_11,1.0,1.4296799207346103e-51,KS
Tela 71_part_12,1.0,1.4296799207346103e-51,KS
Tela 71_part_13,1.0,1.4296799207346103e-51,KS
Tela 71_part_14,1.0,1.4296799207346103e-51,KS
Tela 71_part_15,1.0,1.4296799207346103e-51,KS
Tela 71_part_16,1.0,1.4296799207346103e-51,KS
Tela 71_part_17,1.0,1.4296799207346103e-51,KS
Tela 71_part_18,1.0,1.4296799207346103e-51,KS
Tela 71_part_19,1.0,1.4296799207346103e-51,KS
Tela 71_part_20,1.0,1.4296799207346103e-51,KS
Tela 71_part_21,1.0,1.4296799207346103e-51,KS
Tela 71_part_22,1.0,1.4296799207346103e-51,KS
Tela 71_part_23,1.0,1.4296799207346103e-51,KS
Tela 71_part_24,1.0,1.4296799207346103e-51,KS
Tela 71_part_25,1.0,1.4296799207346103e-51,KS
Tela 71_part_26,1.0,1.4296799207346103e-51,KS
Tela 72_part_1,0.5022222222222222,1.1209441126995129e-07,KS
Tela 72_part_2,0.5757575757575758,3.9859862841607837e-10,KS
Tela 72_part_3,0.6666666666666666,7.450596404172304e-14,KS
Tela 72_part_4,0.696969696969697,2.6689228919614713e-15,KS
Tela 72_part_5,0.5454545454545454,4.644716666247117e-09,KS
Tela 72_part_6,0.6666666666666666,7.450596404172304e-14,KS
Tela 72_part_7,0.6363636363636364,1.6232719332776335e-12,KS
Tela 72_part_8,0.5757575757575758,3.9859862841607837e-10,KS
Tela 73_part_1,0.5622222222222222,1.2021049999098387e-09,KS
Tela 73_part_2,0.3977777777777778,6.785743190633124e-05,KS
Tela 76_part_1,0.9933333333333333,1.0207914634045136e-47,KS
Tela 76_part_2,0.8787878787878788,1.6679717016014776e-27,KS
Tela 77_part_1,0.7088888888888889,6.750109684974212e-16,KS
Tela 77_part_2,0.696969696969697,2.6689228919614713e-15,KS
__summary_corr_gap__,,,corr_gap_fro
__summary_c2st_auc__,,,c2st_auc
__privacy_nn_mean__,3.7675525034012067,,privacy_nn_mean
__privacy_nn_std__,2.0644375349627433,,privacy_nn_std
