feature,ks_stat,ks_pvalue,metric
Tela 28_part_6,0.45454545454545453,2.820967473467164e-06,KS
Tela 28_part_7,0.47250821467688936,9.130045945006954e-07,KS
Tela 28_part_8,0.5733479372033589,5.498019808063995e-10,KS
Tela 29_part_1,0.19518072289156627,0.1687834579575312,KS
Tela 29_part_2,0.12048192771084337,0.7184584107918133,KS
Tela 29_part_3,0.21204819277108433,0.10909860206458488,KS
Tela 29_part_4,0.11566265060240964,0.7622582017344088,KS
Tela 29_part_5,0.13012048192771083,0.6284104426056439,KS
Tela 30_part_1,0.163855421686747,0.343650787784837,KS
Tela 30_part_2,0.7524644030668127,3.854617256364138e-18,KS
Tela 31_part_1,0.13012048192771083,0.6284104426056439,KS
Tela 31_part_2,0.7886089813800657,2.4504568483461975e-20,KS
Tela 31_part_3,0.782767433369843,5.944553999970226e-20,KS
Tela 31_part_4,0.5454545454545454,5.153199144425639e-09,KS
Tela 31_part_5,0.7878787878787878,2.7034245225168857e-20,KS
Tela 31_part_6,0.6047462577583059,3.6521520556648064e-11,KS
Tela 31_part_7,0.42424242424242425,1.692117761519475e-05,KS
Tela 32_part_1,0.10120481927710843,0.8792961489198916,KS
Tela 32_part_2,0.05783132530120482,0.9997541885159607,KS
Tela 32_part_3,0.13493975903614458,0.5835105048822372,KS
Tela 33_part_1,0.05301204819277108,0.9999572972090414,KS
Tela 33_part_2,0.9542168674698795,1.4292533426025677e-36,KS
Tela 33_part_3,0.9349397590361446,1.6489228893714172e-33,KS
Tela 33_part_4,0.8289156626506025,4.39952209229033e-23,KS
Tela 33_part_5,0.8578313253012049,2.4772769763150365e-25,KS
Tela 41_part_1,0.12530120481927712,0.673606309458826,KS
Tela 41_part_2,0.8478276743336984,1.5196972037765034e-24,KS
Tela 41_part_3,0.5004016064257029,1.411983002954046e-07,KS
Tela 41_part_4,0.6060606060606061,3.255839061118208e-11,KS
Tela 41_part_5,0.47944505293902884,5.838956385936333e-07,KS
Tela 41_part_6,0.5626871120847025,1.326618664662385e-09,KS
Tela 41_part_7,0.4859437751004016,3.7777813033896155e-07,KS
Tela 41_part_8,0.5757575757575758,4.4961271240621054e-10,KS
Tela 42_part_1,0.20722891566265061,0.12405088763753293,KS
Tela 42_part_2,0.6363636363636364,1.9273434382716255e-12,KS
Tela 42_part_3,0.696969696969697,3.3892042714641092e-15,KS
Tela 42_part_4,0.6660094925155167,9.519149597413719e-14,KS
Tela 42_part_5,0.9090909090909091,1.9462062174869287e-30,KS
Tela 43_part_1,0.1783132530120482,0.2516064619536401,KS
Tela 43_part_2,0.7272727272727273,9.529941782831388e-17,KS
Tela 43_part_3,0.8843373493975903,1.0993568204262572e-27,KS
Tela 43_part_4,0.6363636363636364,1.9273434382716255e-12,KS
Tela 43_part_5,0.7272727272727273,9.529941782831388e-17,KS
Tela 43_part_6,0.8787878787878788,3.1265304114096203e-27,KS
Tela 43_part_7,0.8622855056589996,9.826831333308401e-26,KS
Tela 43_part_8,0.7272727272727273,9.529941782831388e-17,KS
Tela 43_part_9,0.7878787878787878,2.7034245225168857e-20,KS
Tela 43_part_10,0.9070463672873311,3.661406201830374e-30,KS
Tela 43_part_11,0.9393939393939394,3.2679829313018094e-34,KS
Tela 43_part_12,0.7166119021540708,3.3739904956474673e-16,KS
Tela 43_part_13,0.9696969696969697,5.382996916915644e-40,KS
Tela 43_part_14,0.9090909090909091,1.9462062174869287e-30,KS
Tela 43_part_15,0.8484848484848485,1.1278824393431461e-24,KS
Tela 43_part_16,0.9393939393939394,3.2679829313018094e-34,KS
Tela 43_part_17,0.8433734939759037,3.577203086213679e-24,KS
Tela 43_part_18,0.820956553486674,1.5286647720267187e-22,KS
Tela 43_part_19,0.8530120481927711,6.151306477087018e-25,KS
Tela 43_part_20,0.6935377875136911,4.943958681464492e-15,KS
Tela 44_part_1,0.10602409638554217,0.8435220705359331,KS
Tela 44_part_2,0.6363636363636364,1.9273434382716255e-12,KS
Tela 44_part_3,0.6164293537787514,1.2547663307515637e-11,KS
Tela 44_part_4,0.5454545454545454,5.153199144425639e-09,KS
Tela 44_part_5,0.5454545454545454,5.153199144425639e-09,KS
Tela 44_part_6,0.7613727637824024,1.1204491280829477e-18,KS
Tela 44_part_7,0.5454545454545454,5.153199144425639e-09,KS
Tela 47_part_1,0.08674698795180723,0.9586796804897817,KS
Tela 47_part_2,0.8492150419861263,1.127597699052887e-24,KS
Tela 48_part_1,0.10120481927710843,0.8792961489198916,KS
Tela 48_part_2,0.49726177437020813,1.7521494436338034e-07,KS
Tela 49_part_1,0.12048192771084337,0.7184584107918133,KS
Tela 49_part_2,0.8787878787878788,3.1265304114096203e-27,KS
Tela 49_part_3,0.8825848849945236,1.182095122617516e-27,KS
Tela 49_part_4,0.7272727272727273,9.529941782831388e-17,KS
Tela 49_part_5,0.8787878787878788,3.1265304114096203e-27,KS
Tela 49_part_6,0.7358890105878058,3.2053445825782523e-17,KS
Tela 49_part_7,0.8994523548740416,2.2843600672725913e-29,KS
Tela 49_part_8,0.9393939393939394,3.2679829313018094e-34,KS
Tela 50_part_1,0.1108433734939759,0.8042261093283923,KS
Tela 50_part_2,0.7252281854691494,1.1636865846758296e-16,KS
Tela 50_part_3,0.568236582694414,8.366390424624142e-10,KS
Tela 50_part_4,0.6363636363636364,1.9273434382716255e-12,KS
Tela 50_part_5,0.6666666666666666,9.139919982480312e-14,KS
Tela 50_part_6,0.6363636363636364,1.9273434382716255e-12,KS
Tela 50_part_7,0.623293172690763,6.732414871555603e-12,KS
Tela 50_part_8,0.8151150054764512,4.013945092291343e-22,KS
Tela 51_part_1,0.20963855421686747,0.11637853839992458,KS
Tela 51_part_2,0.5757575757575758,4.4961271240621054e-10,KS
Tela 52_part_1,0.11325301204819277,0.783522645217095,KS
Tela 52_part_2,0.9393939393939394,3.2679829313018094e-34,KS
Tela 52_part_3,0.7575757575757576,1.9408730796526494e-18,KS
Tela 52_part_4,0.8674698795180723,3.7668550321055816e-26,KS
Tela 52_part_5,0.6029937933552392,4.2824016820852214e-11,KS
Tela 52_part_6,0.7575757575757576,1.9408730796526494e-18,KS
Tela 52_part_7,0.696969696969697,3.3892042714641092e-15,KS
Tela 52_part_8,0.7603504928806134,1.2481336137274682e-18,KS
Tela 53_part_1,0.10361445783132531,0.8619007942477696,KS
Tela 53_part_2,0.1686746987951807,0.3107303808126129,KS
Tela 54_part_1,0.1614457831325301,0.3609480890234664,KS
Tela 54_part_2,0.6742606790799562,4.051744006214481e-14,KS
Tela 54_part_3,0.5454545454545454,5.153199144425639e-09,KS
Tela 54_part_4,0.6250456370938299,5.5856467590410165e-12,KS
Tela 54_part_5,0.6089083607155896,2.550973052123179e-11,KS
Tela 54_part_6,0.457758305951077,2.3303650423971206e-06,KS
Tela 54_part_7,0.48484848484848486,4.046550572976411e-07,KS
Tela 54_part_8,0.8151150054764512,4.013945092291343e-22,KS
Tela 57_part_1,0.12048192771084337,0.7184584107918133,KS
Tela 57_part_2,0.855056589996349,3.951823219401845e-25,KS
Tela 57_part_3,0.696969696969697,3.3892042714641092e-15,KS
Tela 57_part_4,0.6666666666666666,9.139919982480312e-14,KS
Tela 57_part_5,0.7878787878787878,2.7034245225168857e-20,KS
Tela 57_part_6,0.7272727272727273,9.529941782831388e-17,KS
Tela 57_part_7,0.8825848849945236,1.182095122617516e-27,KS
Tela 57_part_8,0.9090909090909091,1.9462062174869287e-30,KS
Tela 57_part_9,0.8787878787878788,3.1265304114096203e-27,KS
Tela 57_part_10,0.8787878787878788,3.1265304114096203e-27,KS
Tela 57_part_11,0.9311427528294998,3.604834062366738e-33,KS
Tela 57_part_12,0.8484848484848485,1.1278824393431461e-24,KS
Tela 57_part_13,0.7272727272727273,9.529941782831388e-17,KS
Tela 57_part_14,0.8181818181818182,2.272719737001794e-22,KS
Tela 57_part_15,0.6666666666666666,9.139919982480312e-14,KS
Tela 57_part_16,0.8698795180722891,2.3185213547076904e-26,KS
Tela 57_part_17,0.7892661555312158,2.062516206953685e-20,KS
Tela 58_part_1,0.13734939759036144,0.561343601214479,KS
Tela 58_part_2,0.45454545454545453,2.820967473467164e-06,KS
Tela 58_part_3,0.6478276743336985,6.21375483469413e-13,KS
Tela 58_part_4,0.6391383716684922,1.4702670832256913e-12,KS
Tela 58_part_5,0.6391383716684922,1.4702670832256913e-12,KS
Tela 58_part_6,0.6708287696239503,5.734916185634097e-14,KS
Tela 58_part_7,0.5151515151515151,4.9598699058564936e-08,KS
Tela 58_part_8,0.6060606060606061,3.255839061118208e-11,KS
Tela 59_part_1,0.14216867469879518,0.5178619997935306,KS
Tela 59_part_2,0.06506024096385542,0.9983006636811137,KS
Tela 60_part_1,0.1614457831325301,0.3609480890234664,KS
Tela 60_part_2,0.1686746987951807,0.3107303808126129,KS
Tela 60_part_3,0.10120481927710843,0.8792961489198916,KS
Tela 60_part_4,0.13012048192771083,0.6284104426056439,KS
Tela 60_part_5,0.05783132530120482,0.9997541885159607,KS
Tela 60_part_6,0.11566265060240964,0.7622582017344088,KS
Tela 60_part_7,0.12289156626506025,0.6961181379444703,KS
Tela 62_part_1,0.24819277108433735,0.037814165702049825,KS
Tela 62_part_2,0.6666666666666666,9.139919982480312e-14,KS
Tela 62_part_3,0.7861993428258488,3.496717688051743e-20,KS
Tela 62_part_4,0.7272727272727273,9.529941782831388e-17,KS
Tela 62_part_5,0.8181818181818182,2.272719737001794e-22,KS
Tela 62_part_6,0.7272727272727273,9.529941782831388e-17,KS
Tela 62_part_7,0.49244249726177436,2.4358436200860856e-07,KS
Tela 62_part_8,0.5771449434100037,4.0297841416404043e-10,KS
Tela 62_part_9,0.7878787878787878,2.7034245225168857e-20,KS
Tela 62_part_10,0.6666666666666666,9.139919982480312e-14,KS
Tela 62_part_11,0.8484848484848485,1.1278824393431461e-24,KS
Tela 62_part_12,0.818912011683096,2.272574665801464e-22,KS
Tela 62_part_13,0.8787878787878788,3.1265304114096203e-27,KS
Tela 63_part_1,0.14698795180722893,0.47582549695759013,KS
Tela 63_part_2,0.7848119751734209,4.194941347310845e-20,KS
Tela 63_part_3,0.7878787878787878,2.7034245225168857e-20,KS
Tela 63_part_4,0.7575757575757576,1.9408730796526494e-18,KS
Tela 63_part_5,0.820956553486674,1.5286647720267187e-22,KS
Tela 63_part_6,0.8522818546914932,6.220931440972432e-25,KS
Tela 63_part_7,0.8181818181818182,2.272719737001794e-22,KS
Tela 63_part_8,0.6363636363636364,1.9273434382716255e-12,KS
Tela 63_part_9,0.6060606060606061,3.255839061118208e-11,KS
Tela 63_part_10,0.696969696969697,3.3892042714641092e-15,KS
Tela 63_part_11,0.8181818181818182,2.272719737001794e-22,KS
Tela 63_part_12,0.8123402701715955,5.929266163177879e-22,KS
Tela 63_part_13,0.516538882803943,4.500848846510929e-08,KS
Tela 64_part_1,0.14457831325301204,0.4966428446237116,KS
Tela 64_part_2,0.8522818546914932,6.220931440972432e-25,KS
Tela 64_part_3,0.696969696969697,3.3892042714641092e-15,KS
Tela 64_part_4,0.6332968236582694,2.5595179937878635e-12,KS
Tela 64_part_5,0.876378240233662,5.214897085908837e-27,KS
Tela 64_part_6,0.8767433369843008,5.2148970859082406e-27,KS
Tela 64_part_7,0.857101131799927,2.4979505580300236e-25,KS
Tela 64_part_8,0.6060606060606061,3.255839061118208e-11,KS
Tela 64_part_9,0.7272727272727273,9.529941782831388e-17,KS
Tela 64_part_10,0.5131069733479372,5.777059957467054e-08,KS
Tela 64_part_11,0.8165023731288792,3.3670636141140267e-22,KS
Tela 64_part_12,0.6363636363636364,1.9273434382716255e-12,KS
Tela 64_part_13,0.5833515881708653,2.3923664528724905e-10,KS
Tela 65_part_1,0.15180722891566265,0.4355272580017008,KS
Tela 65_part_2,0.696969696969697,3.3892042714641092e-15,KS
Tela 65_part_3,0.7789704271631982,9.992685563049475e-20,KS
Tela 65_part_4,0.5454545454545454,5.153199144425639e-09,KS
Tela 65_part_5,0.8181818181818182,2.272719737001794e-22,KS
Tela 65_part_6,0.7575757575757576,1.9408730796526494e-18,KS
Tela 65_part_7,0.7276378240233662,8.660499112607592e-17,KS
Tela 65_part_8,0.8181818181818182,2.272719737001794e-22,KS
Tela 65_part_9,0.6666666666666666,9.139919982480312e-14,KS
Tela 65_part_10,0.7723986856516977,2.361590720594079e-19,KS
Tela 65_part_11,0.8787878787878788,3.1265304114096203e-27,KS
Tela 65_part_12,0.8219788243884629,1.2186958489102544e-22,KS
Tela 65_part_13,0.7878787878787878,2.7034245225168857e-20,KS
Tela 66_part_1,0.12289156626506025,0.6961181379444703,KS
Tela 66_part_2,0.7878787878787878,2.7034245225168857e-20,KS
Tela 66_part_3,0.9273457466228551,1.6157967212315768e-32,KS
Tela 66_part_4,0.696969696969697,3.3892042714641092e-15,KS
Tela 66_part_5,0.9393939393939394,3.2679829313018094e-34,KS
Tela 66_part_6,0.7878787878787878,2.7034245225168857e-20,KS
Tela 66_part_7,0.7575757575757576,1.9408730796526494e-18,KS
Tela 66_part_8,0.7272727272727273,9.529941782831388e-17,KS
Tela 66_part_9,0.6666666666666666,9.139919982480312e-14,KS
Tela 66_part_10,0.8165023731288792,3.3670636141140267e-22,KS
Tela 66_part_11,0.9090909090909091,1.9462062174869287e-30,KS
Tela 66_part_12,0.7272727272727273,9.529941782831388e-17,KS
Tela 66_part_13,0.9393939393939394,3.2679829313018094e-34,KS
Tela 66_part_14,0.7878787878787878,2.7034245225168857e-20,KS
Tela 66_part_15,0.9090909090909091,1.9462062174869287e-30,KS
Tela 66_part_16,0.5454545454545454,5.153199144425639e-09,KS
Tela 66_part_17,0.9090909090909091,1.9462062174869287e-30,KS
Tela 66_part_18,0.6060606060606061,3.255839061118208e-11,KS
Tela 66_part_19,0.696969696969697,3.3892042714641092e-15,KS
Tela 66_part_20,0.7272727272727273,9.529941782831388e-17,KS
Tela 66_part_21,0.8484848484848485,1.1278824393431461e-24,KS
Tela 66_part_22,0.5454545454545454,5.153199144425639e-09,KS
Tela 66_part_23,0.8536692223439212,4.534335580568045e-25,KS
Tela 66_part_24,0.8839722526469515,1.1002004200419755e-27,KS
Tela 66_part_25,0.7575757575757576,1.9408730796526494e-18,KS
Tela 66_part_26,0.7930631617378605,1.1931316919087492e-20,KS
Tela 66_part_27,0.5454545454545454,5.153199144425639e-09,KS
Tela 66_part_28,0.9696969696969697,5.382996916915644e-40,KS
Tela 66_part_29,0.5757575757575758,4.4961271240621054e-10,KS
Tela 66_part_30,0.8488499452354874,1.1278824393431448e-24,KS
Tela 66_part_31,0.9118656443957649,1.0224642542814464e-30,KS
Tela 66_part_32,0.9128879152975539,1.0048109238604803e-30,KS
Tela 66_part_33,0.8795180722891566,3.122398440533183e-27,KS
Tela 66_part_34,0.6635998539612997,1.223622666238352e-13,KS
Tela 66_part_35,0.6439576487769259,9.16509637276805e-13,KS
Tela 66_part_36,0.9696969696969697,5.382996916915644e-40,KS
Tela 66_part_37,0.696969696969697,3.3892042714641092e-15,KS
Tela 66_part_38,0.5757575757575758,4.4961271240621054e-10,KS
Tela 66_part_39,0.9090909090909091,1.9462062174869287e-30,KS
Tela 66_part_40,0.7272727272727273,9.529941782831388e-17,KS
Tela 66_part_41,0.8096385542168675,1.0117332555676192e-21,KS
Tela 66_part_42,0.7545089448703907,2.80149878572558e-18,KS
Tela 66_part_43,0.6060606060606061,3.255839061118208e-11,KS
Tela 66_part_44,0.8492150419861263,1.127597699052887e-24,KS
Tela 66_part_45,0.8484848484848485,1.1278824393431461e-24,KS
Tela 66_part_46,0.8192771084337349,2.169095512995153e-22,KS
Tela 66_part_47,0.7575757575757576,1.9408730796526494e-18,KS
Tela 66_part_48,0.7878787878787878,2.7034245225168857e-20,KS
Tela 66_part_49,0.8181818181818182,2.272719737001794e-22,KS
Tela 66_part_50,0.7272727272727273,9.529941782831388e-17,KS
Tela 66_part_51,0.7906535231836437,1.712389911234866e-20,KS
Tela 66_part_52,0.8757210660825119,5.7013716776562925e-27,KS
Tela 66_part_53,0.48484848484848486,4.046550572976411e-07,KS
Tela 66_part_54,0.7338444687842278,3.973831732238134e-17,KS
Tela 66_part_55,0.8181818181818182,2.272719737001794e-22,KS
Tela 66_part_56,0.9118656443957649,1.0224642542814464e-30,KS
Tela 66_part_57,0.8825848849945236,1.182095122617516e-27,KS
Tela 66_part_58,0.9118656443957649,1.0224642542814464e-30,KS
Tela 66_part_59,0.7272727272727273,9.529941782831388e-17,KS
Tela 66_part_60,0.6666666666666666,9.139919982480312e-14,KS
Tela 66_part_61,0.8181818181818182,2.272719737001794e-22,KS
Tela 66_part_62,0.8147499087258123,4.013945588306998e-22,KS
Tela 66_part_63,0.6780576852866009,2.651005176335757e-14,KS
Tela 66_part_64,0.7242059145673604,1.3128998498957102e-16,KS
Tela 66_part_65,0.8787878787878788,3.1265304114096203e-27,KS
Tela 66_part_66,0.7892661555312158,2.062516206953685e-20,KS
Tela 66_part_67,0.9142752829499817,5.306146941410967e-31,KS
Tela 66_part_68,0.5978094194961665,6.838531489910294e-11,KS
Tela 66_part_69,0.820956553486674,1.5286647720267187e-22,KS
Tela 66_part_70,0.8705366922234392,1.572944525915232e-26,KS
Tela 66_part_71,0.7892661555312158,2.062516206953685e-20,KS
Tela 69_part_1,0.08674698795180723,0.9586796804897817,KS
Tela 69_part_2,0.5055129609346477,9.847521345556901e-08,KS
Tela 69_part_3,0.5492515516611902,3.851206302096957e-09,KS
Tela 69_part_4,0.6060606060606061,3.255839061118208e-11,KS
Tela 69_part_5,0.5203358890105878,3.4274463397204254e-08,KS
Tela 69_part_6,0.6925155166119021,5.427278241301292e-15,KS
Tela 69_part_7,0.5454545454545454,5.153199144425639e-09,KS
Tela 69_part_8,0.7878787878787878,2.7034245225168857e-20,KS
Tela 69_part_9,0.5757575757575758,4.4961271240621054e-10,KS
Tela 69_part_10,0.6363636363636364,1.9273434382716255e-12,KS
Tela 69_part_11,0.8460752099306316,1.7655812197267173e-24,KS
Tela 70_part_1,0.09879518072289156,0.8956136352140159,KS
Tela 70_part_2,0.8181818181818182,2.272719737001794e-22,KS
Tela 70_part_3,0.48484848484848486,4.046550572976411e-07,KS
Tela 70_part_4,0.5454545454545454,5.153199144425639e-09,KS
Tela 70_part_5,0.5785323110624315,3.5961226026697244e-10,KS
Tela 70_part_6,0.6539612997444323,3.291446494069032e-13,KS
Tela 70_part_7,0.7878787878787878,2.7034245225168857e-20,KS
Tela 70_part_8,0.8787878787878788,3.1265304114096203e-27,KS
Tela 70_part_9,0.6453450164293538,7.895001655210768e-13,KS
Tela 71_part_1,0.10120481927710843,0.8792961489198916,KS
Tela 71_part_2,0.8216867469879519,1.4635456258827094e-22,KS
Tela 71_part_3,0.8,4.485635267110784e-21,KS
Tela 71_part_4,0.9325301204819277,3.5939454536245004e-33,KS
Tela 71_part_5,0.9710843373493976,5.382996841486364e-40,KS
Tela 71_part_6,0.8144578313253013,4.715705552312962e-22,KS
Tela 71_part_7,0.8289156626506025,4.39952209229033e-23,KS
Tela 71_part_8,0.9325301204819277,3.5939454536245004e-33,KS
Tela 71_part_9,0.8650602409638555,6.083591613076756e-26,KS
Tela 71_part_10,0.7662650602409639,5.816836351624554e-19,KS
Tela 71_part_11,0.8240963855421687,9.839992591679499e-23,KS
Tela 71_part_12,0.7975903614457831,6.460729617557747e-21,KS
Tela 71_part_13,0.8650602409638555,6.083591613076756e-26,KS
Tela 71_part_14,0.8674698795180723,3.7668550321055816e-26,KS
Tela 71_part_15,0.8554216867469879,3.913638015096578e-25,KS
Tela 71_part_16,0.8746987951807229,8.621214995634967e-27,KS
Tela 71_part_17,0.7662650602409639,5.816836351624554e-19,KS
Tela 71_part_18,0.7855421686746988,3.8404463037038e-20,KS
Tela 71_part_19,0.963855421686747,2.0462490655103543e-38,KS
Tela 71_part_20,0.8,4.485635267110784e-21,KS
Tela 71_part_21,0.8626506024096385,9.768675260871454e-26,KS
Tela 71_part_22,0.8337349397590361,1.9373036807533277e-23,KS
Tela 71_part_23,0.8530120481927711,6.151306477087018e-25,KS
Tela 71_part_24,0.7662650602409639,5.816836351624554e-19,KS
Tela 71_part_25,1.0,1.8716942877215334e-50,KS
Tela 71_part_26,0.7518072289156627,4.0469360190076996e-18,KS
Tela 72_part_1,0.09156626506024096,0.9373314596844791,KS
Tela 72_part_2,0.5757575757575758,4.4961271240621054e-10,KS
Tela 72_part_3,0.6666666666666666,9.139919982480312e-14,KS
Tela 72_part_4,0.5981745162468054,6.566941036542819e-11,KS
Tela 72_part_5,0.5454545454545454,5.153199144425639e-09,KS
Tela 72_part_6,0.6666666666666666,9.139919982480312e-14,KS
Tela 72_part_7,0.515881708652793,4.73518498200486e-08,KS
Tela 72_part_8,0.5757575757575758,4.4961271240621054e-10,KS
Tela 73_part_1,0.15421686746987953,0.41610043743065567,KS
Tela 73_part_2,0.11566265060240964,0.7622582017344088,KS
Tela 76_part_1,0.09156626506024096,0.9373314596844791,KS
Tela 76_part_2,0.8715589631252282,1.42213994348864e-26,KS
Tela 77_part_1,0.13493975903614458,0.5835105048822372,KS
Tela 77_part_2,0.5258853596202994,2.2750125470973144e-08,KS
__summary_corr_gap__,,,corr_gap_fro
__summary_c2st_auc__,,,c2st_auc
__privacy_nn_mean__,1.93719819727163,,privacy_nn_mean
__privacy_nn_std__,1.495237320192301,,privacy_nn_std
